;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
10;0.000840249624286909;0.00038513490567887145;0.00017613085628822838;0.00037509559529176444;0.0003413878698877928;0.0002451717701043705;0.00033070010131414865;9.038826045394974e-05;0.00016911029182867948;0.00013182629419399085;0.0001362026610145375;0.00031773577487784595;0.000133234608623064;2.8915634298713627e-05;6.754261626056669e-05;0.00010560270815971978;4.9101271133842194e-05;0.0001236423056461527;0.00016273145567334115;0.00011517190493450072;0.0003127451760812091;0.00014887418411388566;3.937491781457194e-05;9.856692797371808e-05;0.00010990678278832471;3.780553580184625e-05;3.9696008506753076e-05;7.328476307008406e-05;8.163718452671677e-05;0.00010959611982092965;0.0001245265655920632;6.542484692279241e-05;1.68064946150347e-05;8.091551483178965e-05
11;0.0008413754168504421;0.0003853550824877694;0.00017604028449606836;0.00037531444907568253;0.0003413542675070848;0.00024509837561117434;0.0003308104936366974;9.042252285868482e-05;0.00016914495445675344;0.00013182785378362032;0.0001362050932301096;0.00031774610877049553;0.00013324592396602098;2.891775043265691e-05;6.755438996790149e-05;0.00010560916137880764;4.910783114227142e-05;0.00012363689215689024;0.0001627259562284159;0.00011516402728251954;0.0003127443205817494;0.0001488735579549871;3.937597831567203e-05;9.857221809860458e-05;0.00010990480358945763;3.781024563052491e-05;3.969126101156687e-05;7.328484098129891e-05;8.163244710791552e-05;0.00010959623961315318;0.00012452670223007936;6.542491907900362e-05;1.6807745768013313e-05;8.091445129742852e-05
12;0.0008424885062124174;0.0003855727798957134;0.00017595076136094122;0.00037553084075623195;0.000341321047358959;0.0002450258185510184;0.00033091964057652335;9.04563993526901e-05;0.0001691792244628534;0.0001318293993867473;0.0001362074980907032;0.0003177563262419291;0.00013325711196349893;2.8919842860436948e-05;6.75660315503182e-05;0.00010561554184300346;4.9114317330393277e-05;0.00012363154038716543;0.0001627205194407397;0.00011515624038951865;0.0003127434752079198;0.00014887293911978466;3.937702676926684e-05;9.857744890377136e-05;0.00010990284715578947;3.7814903534673886e-05;3.9686567370338394e-05;7.328491808886913e-05;8.162776337126356e-05;0.00010959635816750759;0.00012452683745615354;6.542499048959397e-05;1.680898480380594e-05;8.091339967777491e-05
13;0.0008435877794998536;0.0003857877800730432;0.00017586237546701;0.0003757445537207073;0.00034128824254582335;0.0002449541711365075;0.00033102743300738067;9.04898560409047e-05;0.00016921306763902888;0.00013183092933157707;0.00013620987318889208;0.0003177664170707681;0.00013326816141839053;2.8921909484009215e-05;6.757752934293181e-05;0.00010562184317127157;4.912072320643413e-05;0.0001236262556648347;0.00016271515072429358;0.00011514855197422531;0.0003127426407880847;0.0001488723282177741;3.9378062130023756e-05;9.858261514643333e-05;0.00010990091542789194;3.7819504813720365e-05;3.968193226545109e-05;7.328499431302502e-05;8.162313799125612e-05;0.00010959647536141845;0.00012452697113047507;6.542506108073177e-05;1.6810210412558155e-05;8.091236102728596e-05
14;0.0008446721373890608;0.0003859998678222976;0.00017577521421448776;0.00037595537396487364;0.00034125588575526243;0.0002448835046650919;0.00033113376313000635;9.052285943822236e-05;0.00016924645019947575;0.00013183244195249036;0.00013621221614620364;0.0003177763711593155;0.0001332790612685748;2.8923948230207703e-05;6.758887182003407e-05;0.00010562805906001285;4.912704235683872e-05;0.00012362104325044563;0.0001627098554248125;0.00011514096965411026;0.00031274181813873575;0.00014887172585004944;3.937908336566241e-05;9.858771164617954e-05;0.0001098990103210162;3.782404481957803e-05;3.967736032118904e-05;7.328506957467125e-05;8.161857558462658e-05;0.0001095965910733675;0.00012452710311443326;6.542513077921771e-05;1.6811421292575826e-05;8.091133638791833e-05
15;0.0008457404952156057;0.00038620883079622996;0.0001756893637352211;0.0003761630903101427;0.00034122400922751057;0.00024481388944846695;0.0003312385245809633;9.055537650343244e-05;0.0001692793388144172;0.00013183393559225074;0.00013621452461553215;0.00031778617854376855;0.00013328980059812442;2.892595705283427e-05;6.760004760681706e-05;0.00010563418328940577;4.913326845278158e-05;0.00012361590833200278;0.00016270463881450754;0.00011513350093803336;0.0003127410080635799;0.00014887113260865406;3.938008945808706e-05;9.859273329021609e-05;0.00010989713372329125;3.7828518961528466e-05;3.9672856099122334e-05;7.328514379548301e-05;8.161408070570436e-05;0.00010959670518302147;0.0001245272332707751;6.54251995125723e-05;1.6812616151930636e-05;8.091032678805369e-05
16;0.0008467917840705569;0.0003864144597132259;0.00017560490880977128;0.0003763674946182014;0.0003411926447233668;0.0002447453947430029;0.0003313416125401379;9.058737467271006e-05;0.00016931170064353815;0.00013183540860425827;0.00013621679628351426;0.0003177958294043294;0.00013330036864838592;2.8927933934796923e-05;6.761104549101037e-05;0.00010564020972973141;4.9139395256623795e-05;0.00012361085601986666;0.00016269950608680322;0.00011512615321889426;0.0003127402113530123;0.00014887054907615165;3.9381079404076346e-05;9.859767503865264e-05;0.00010989528749379054;3.783292271106607e-05;3.9668424093527115e-05;7.328521689799456e-05;8.160965784186408e-05;0.00010959681757137268;0.00012452736146375797;6.542526720911112e-05;1.6813793710094393e-05;8.09093332414583e-05
17;0.0008478249518816786;0.00038661654856980997;0.00017552193278601302;0.0003765683820028041;0.00034116182349258855;0.0002446780886812394;0.0003314429238367672;9.061882189268671e-05;0.00016934350336894586;0.00013183685935480816;0.0001362190288729055;0.00031780531407516556;0.00013331075482893046;2.892987689013407e-05;6.762185443433005e-05;0.0001056461323475536;4.914541662821195e-05;0.00012360589134163133;0.00016269446235120673;0.00011511893376649577;0.000312739428783268;0.000148869975824976;3.938205221664607e-05;9.86025319296078e-05;0.00010989347346079469;3.783725160668107e-05;3.9664068726900823e-05;7.328528880568943e-05;8.160531140900453e-05;0.00010959692812088307;0.00012452748755931555;6.542533379803719e-05;1.6814952699572432e-05;8.090835674624208e-05
18;0.0008488389644786201;0.0003868148948501204;0.00017544051749938282;0.0003767655510385245;0.00034113157624281285;0.00024461203820456593;0.0003315423570539431;9.064968665302218e-05;0.0001693747152276123;0.00013183828622538246;0.00013622122014486751;0.00031781462305420386;0.0001333209487283275;2.8931783966093304e-05;6.763246358378574e-05;0.0001056519452118563;4.91513265311666e-05;0.0001236010192371947;0.0001626895126282226;0.00011511184972054239;0.0003127386611157386;0.00014886941341693804;3.9383006925835447e-05;9.860729908433732e-05;0.00010989169341998493;3.7841501258591166e-05;3.965979434553266e-05;7.328535944309133e-05;8.160104574715001e-05;0.00010959703671562833;0.00012452761142521749;6.542539920951955e-05;1.6816091867536266e-05;8.090739828382656e-05
19;0.0008498328066407931;0.0003870092997320178;0.0001753607431947689;0.00037695880396621835;0.0003411019331089985;0.00024454730899707;0.0003316398126313895;9.067993801846572e-05;0.0001694053050432951;0.00013183968761494176;0.0001362233679012923;0.00031782374701284157;0.00013333094012474885;2.893365324511477e-05;6.764286228280443e-05;0.00010565764250006504;4.915711903900132e-05;0.0001235962445538706;0.00016268466184441599;0.00011510490808370907;0.0003127379090963247;0.00014886886240270738;3.938394257971976e-05;9.861197171221907e-05;0.0001098899491327218;3.784566735341093e-05;3.9655605215146884e-05;7.328542873586086e-05;8.159686511605492e-05;0.00010959714324141772;0.00012452773293121868;6.542546337477989e-05;1.681720997746076e-05;8.090645881793695e-05
20;0.0008508054831269659;0.0003871995682896868;0.00017528268845017105;0.0003771479468949897;0.00034107292362345185;0.00024448396542069465;0.0003317351929664685;9.070954566036371e-05;0.00016943524225785435;0.00013184106194223866;0.00013622546998701856;0.00031783267680536765;0.0001333407189963932;2.89354828468152e-05;6.765304008218033e-05;0.00010566321850392777;4.9162788341190906e-05;0.0001235915720415531;0.00016267991482746722;0.00011509811571488785;0.00031273717345471765;0.00014886832332128516;3.93848582453623e-05;9.861654511569663e-05;0.00010988824232433863;3.7849745658767136e-05;3.965150551663368e-05;7.32854966108736e-05;8.159277369095565e-05;0.00010959724758595007;0.0001245278519492256;6.542552622617458e-05;1.68183058107571e-05;8.090553929360782e-05
21;0.0008517560196854314;0.0003873855096924823;0.00017520643010216402;0.00037733279000046253;0.00034104457668645953;0.0002444220704517314;0.00033182840251332095;9.073847988758396e-05;0.00016946449696198383;0.00013184240764813;0.00013622752429205443;0.0003178414034783691;0.000133350275531756;2.8937270929948118e-05;6.766298675084297e-05;0.00010566866763539745;4.916832874912724e-05;0.00012358700634808187;0.00016267527630147672;0.00011509147932266263;0.00031273645490378026;0.00014886779669952868;3.9385753009702156e-05;9.862101469511595e-05;0.00010988657468245635;3.785373202783582e-05;3.964749934186662e-05;7.328556299631983e-05;8.158877555837764e-05;0.00010959734963894407;0.00012452796835344543;6.542558769727217e-05;1.6819378168413603e-05;8.090464063620931e-05
22;0.000852683464043626;0.00038756693739978876;0.00017513204317322293;0.00037751314771909027;0.0003410169205375433;0.00024436168561871085;0.00033191934787996764;9.076671167681235e-05;0.0001694930399252902;0.00013184372319789638;0.00013622952875372245;0.0003178499182797797;0.00013335960013961638;2.893901569427516e-05;6.767269228635945e-05;0.00010567398443222747;4.917373470189108e-05;0.00012358255201459496;0.00016267075088218319;0.00011508500545878524;0.0003127357541389337;0.00014886728305164192;3.938662598061271e-05;9.862537595347497e-05;0.00010988494785538003;3.785762240379234e-05;3.9643590689595855e-05;7.328562782178764e-05;8.158487471200927e-05;0.00010959744929227107;0.00012452808202054658;6.542564772294478e-05;1.6820425872606096e-05;8.09037637504906e-05
23;0.0008535868868762151;0.0003877436693517064;0.00017505960080096682;0.00037768883893832516;0.0003409899827273809;0.0002443028709417504;0.00033200793792333773;9.079421270220345e-05;0.00016952084262570675;0.00013184500708353386;0.00013623148135879593;0.0003178582126678808;0.0001333686834589049;2.894071538246508e-05;6.768214692529059e-05;0.00010567916356361009;4.9179000771993795e-05;0.00012357821347103658;0.00016266634307249612;0.00011507870051196027;0.00031273507183752857;0.00014886678287874409;3.9387476287561624e-05;9.862962450106854e-05;0.0001098833634504921;3.786141282418661e-05;3.9639783461443404e-05;7.328569101835121e-05;8.158107504871086e-05;0.00010959754644008661;0.00012452819282980055;6.542570623943838e-05;1.6821447768305314e-05;8.090290951963608e-05
24;0.000854465382750559;0.00038791552815533995;0.00017498917416939022;0.0003778596871824224;0.00034096379009041064;0.00024424568487342623;0.00033209408384205007;9.082095536435225e-05;0.00016954787727820736;0.00013184625782605954;0.00013623338014554623;0.00031786627831999854;0.0001333775163682686;2.8942368281900895e-05;6.769134115325075e-05;0.00010568419983558498;4.918412167090225e-05;0.00012357399503185862;0.00016266205725795716;0.00011507257070169087;0.0003127344086582403;0.00014886629666837595;3.9388303082681615e-05;9.863375606004723e-05;0.00010988182303271868;3.786509942524188e-05;3.963608145799452e-05;7.32857525186571e-05;8.157738036457103e-05;0.0001095976409789729;0.00012452830066324346;6.542576318445604e-05;1.6822442724883923e-05;8.09020788043521e-05
25;0.0008553180710485547;0.0003880823412664925;0.00017492083244210658;0.000378025520793693;0.0003409383687181557;0.00024419018424121775;0.0003321776992669487;9.084691281852783e-05;0.00016957411686278141;0.00013184747397778382;0.00013623522320576966;0.0003178741071410195;0.0001333860899954323;2.8943972726461442e-05;6.77002657147639e-05;0.00010568908819634636;4.918909225451786e-05;0.00012356990089166484;0.00016265789770247827;0.00011506662207238319;0.0003127337652405374;0.00014886582489407262;3.938910554156366e-05;9.86377664688278e-05;0.00010988032812303407;3.786867844602829e-05;3.963248837498523e-05;7.328581225700352e-05;8.157379435111544e-05;0.00010959773280805282;0.00012452840540581474;6.542581849723888e-05;1.6823409637679058e-05;8.090127244197958e-05
26;0.0008561440968638581;0.0003882439411665525;0.00017485464269768243;0.00037818617310898166;0.00034091374393328106;0.00024413642419157623;0.0003322587003491611;9.087205900218503e-05;0.0001695995351516582;0.00013184865412456433;0.0001362370086867585;0.0003178816912717135;0.00013339439572634373;2.894552709825661e-05;6.770891162284709e-05;0.00010569382374139059;4.919390752841135e-05;0.000123565935121145;0.00016265386854404174;0.00011506086048755827;0.00031273314220408655;0.00014886536801495497;3.938988286389581e-05;9.864165168643968e-05;0.00010987888019698079;3.787214623257611e-05;3.9629007799594585e-05;7.328587016943374e-05;8.157032059157394e-05;0.00010959782182913043;0.00012452850694550822;6.542587211863594e-05;1.6824347429548334e-05;8.090049124561049e-05
27;0.0008569426318735125;0.0003884001655343905;0.00017479066986707598;0.00037834148263114927;0.0003408899402644216;0.00024408445813567413;0.0003323370058457077;9.089636866167881e-05;0.00016962410673574129;0.00013184979688802176;0.0001362387347931913;0.0003178890230967282;0.0001334024252139765;2.89470298293153e-05;6.771727016832627e-05;0.00010569840171856213;4.919856265297295e-05;0.0001235621016629886;0.00016264997379066915;0.00011505529162426029;0.0003127325401482319;0.0001488649264752581;3.939063427464749e-05;9.864540779670321e-05;0.00010987748068327486;3.787549924183025e-05;3.962564320685295e-05;7.328592619380804e-05;8.156696255728193e-05;0.0001095979079468059;0.0001245286051735091;6.54259239911851e-05;1.682525505239721e-05;8.089973600324586e-05
28;0.0008577128751830821;0.00038855085741308567;0.0001747289766732699;0.00037849129319547225;0.0003408669814218104;0.00024403433769690463;0.0003324125372025022;9.091981737817982e-05;0.00016964780705022036;0.00013185090092775696;0.00013624039978900424;0.00031789609525247504;0.000133410170386979;2.894847940322686e-05;6.772533292888236e-05;0.00010570281753289114;4.9203052948424545e-05;0.00012355840432810874;0.00016264621731645014;0.00011504992096774239;0.00031273195965152324;0.00014886450070402036;3.939135902446761e-05;9.864903101233464e-05;0.0001098761309624442;3.787873404555722e-05;3.962239795614926e-05;7.3285980269892e-05;8.156372360417649e-05;0.00010959799106860549;0.000124528699984337;6.542597405918225e-05;1.6826131488678186e-05;8.089900747697486e-05
29;0.0008584540541442726;0.000388695865371251;0.00017466962357307823;0.00037863545413062123;0.0003408448902737024;0.00024398611266013268;0.00033248521863465605;9.094238159275254e-05;0.00016967061239934518;0.00013185196494347223;0.00013624200199916574;0.0003179029006346248;0.00013341762345794043;2.8949874356717474e-05;6.77330917778212e-05;0.00010570706675132374;4.920737389961196e-05;0.00012355484679173908;0.00016264260285769576;0.00011504475380612946;0.0003127314012711963;0.00014886409111463067;3.939205639061075e-05;9.865251767886339e-05;0.00010987483236548406;3.78818473340935e-05;3.961927528786094e-05;7.328603233942437e-05;8.156060696944191e-05;0.00010959807110509028;0.00012452879127597988;6.542602226875887e-05;1.6826975752860995e-05;8.089830640217643e-05
30;0.0008591654251442561;0.0003888350436588339;0.0001746126687012261;0.00037877382041415133;0.00034082368882365434;0.00024393983092279835;0.0003325549772040141;9.096403863056671e-05;0.00016969249998033563;0.00013185298767709594;0.00013624353981143172;0.00031790943240546604;0.0001334247769314747;2.8951213281187373e-05;6.774053889249713e-05;0.00010571114510723717;4.921152116067072e-05;0.00012355143258993442;0.0001626391340092615;0.00011503979522555497;0.00031273086554269605;0.00014886369810448362;3.9392725677666136e-05;9.865586427846661e-05;0.00010987358617262863;3.788483591997327e-05;3.9616278320111297e-05;7.328608234619904e-05;8.155761576820676e-05;0.00010959814796998273;0.00012452887895002417;6.542606856794358e-05;1.6827786892852026e-05;8.089763348674849e-05
31;0.0008598462743657808;0.0003889682523571797;0.00017455816781669837;0.0003789062528222924;0.0003408033981886574;0.00024389553844788724;0.00033262174289383376;9.098476672421673e-05;0.00016971344790639065;0.0001318539679148278;0.0001362450116779834;0.0003179156840008907;0.00013343162361189158;2.8952494824188985e-05;6.774766676249847e-05;0.00010571504850483707;4.921549055949998e-05;0.00012354816511601306;0.00016263581422095916;0.00011503505010521486;0.0003127303529791887;0.00014886332205461418;3.939336621812513e-05;9.86590674336395e-05;0.00010987239361208674;3.788769674145034e-05;3.961341004563373e-05;7.328613023613617e-05;8.155475299044548e-05;0.00010959822158027267;0.0001245289629117854;6.542611290673353e-05;1.6828563991394987e-05;8.089698941036734e-05
32;0.000860495918517254;0.0003890953575232048;0.0001745061742514134;0.00037903261807387;0.00034078403857815587;0.0002438532792188176;0.00033268544868052073;9.10045450361338e-05;0.00016973343522878496;0.0001318549044891535;0.00013624641611704975;0.0003179216491371644;0.00013343815661069085;2.8953717690837846e-05;6.775446819746166e-05;0.00010571877302336526;4.92192781021078e-05;0.00012354504761724773;0.00016263264679422526;0.00011503052311287637;0.0003127298640712681;0.00014886296332939673;3.939397737328226e-05;9.866212391072207e-05;0.00010987125585890057;3.789042686587799e-05;3.961067332875332e-05;7.328617595735287e-05;8.155202149793948e-05;0.00010959829185632175;0.00012452904307043075;6.54261552371638e-05;1.6829306167425086e-05;8.089637482377897e-05
33;0.0008611137055319708;0.00038921623132750816;0.00017445673886124305;0.0003791527889681662;0.0003407656292739613;0.00024381309519629085;0.00033274603060234187;9.102335368003635e-05;0.0001697524419580203;0.00013185579628076241;0.00013624775171444073;0.0003179273218174289;0.00013344436935364715;2.8954880645191476e-05;6.776093633458817e-05;0.00010572231492111503;4.9222879976708564e-05;0.0001235420831916602;0.0001626296348787918;0.00011502621870041771;0.0003127293992864069;0.0001488626222761949;3.939455853364927e-05;9.866503062330496e-05;0.00010987017403384004;3.789302349295596e-05;3.960807090253893e-05;7.328621946023765e-05;8.154942402140572e-05;0.00010959835872198074;0.00012452911933909716;6.542619551336124e-05;1.6830012577363308e-05;8.089579034810604e-05
34;0.0008616990152357644;0.00038933075218627796;0.00017440990997941437;0.0003792666445166211;0.00034074818861110285;0.0002437750262771409;0.00033280342782503343;9.104117374143457e-05;0.00016977044908402268;0.00013185664222044077;0.00013624901712501385;0.0003179326963378425;0.0001334502555876213;2.8955982511523498e-05;6.776706464580256e-05;0.00010572567063928114;4.922629255767655e-05;0.00012353927478497896;0.00016262678146961262;0.00011502214109965774;0.00031272895906864304;0.00014886229922505986;3.9395109119602356e-05;9.866778463543223e-05;0.00010986914920230694;3.789548395782398e-05;3.9605605366036844e-05;7.328626069750474e-05;8.154696315772843e-05;0.00010959842210467579;0.00012452919163500787;6.542623369161346e-05;1.6830682416377265e-05;8.089523657420465e-05
35;0.0008622512599823294;0.0003894388048868357;0.00017436573337232438;0.0003793740700681827;0.0003407317339596088;0.00024373911025522707;0.00033285758270425414;9.105798729713621e-05;0.00016978743859534463;0.00013185744129085662;0.00013625021107406426;0.00031793776729348365;0.00013345580938704042;2.8957022175580085e-05;6.777284694459203e-05;0.00010572883680563976;4.9229512409306005e-05;0.00012353662518771626;0.00016262408940388823;0.0001150182943183027;0.00031272854383815915;0.000148861994488417;3.9395628582093e-05;9.867038316472063e-05;0.00010986818237336413;3.789780573404466e-05;3.960327918166865e-05;7.328629962426475e-05;8.154464136735421e-05;0.00010959848193551247;0.00012452925987957892;6.542626973042287e-05;1.683131491959357e-05;8.089471406203606e-05
36;0.0008627698852554736;0.0003895402807066731;0.00017432425219778098;0.00037947495742814954;0.0003407162817072496;0.00024370538278439504;0.0003329084408447881;9.107377743373127e-05;0.0001698033934973674;0.00013185819252829463;0.00013625133235865608;0.0003179425295839412;0.00013346102516003497;2.8957998585751375e-05;6.777827739249153e-05;0.0001057318102379762;4.923253628939012e-05;0.00012353413703245782;0.00016262156135828128;0.00011501468213632699;0.0003127281539910324;0.00014886170836086397;3.939611640303011e-05;9.867282358525218e-05;0.00010986727449872239;3.7899986436385196e-05;3.960109467275899e-05;7.328633619808417e-05;8.154246097180576e-05;0.00010959853814936493;0.00012452932399852702;6.542630359056006e-05;1.6831909363243224e-05;8.089422334007941e-05
37;0.000863254370237705;0.00038963507752584506;0.00017428550696570421;0.00037956920497043403;0.00034070184724325944;0.00024367387734354612;0.0003329559511564298;9.108852826506568e-05;0.00016981829782948825;0.00013185889502428632;0.00013625237984886767;0.00031794697841854664;0.0001334658976542248;2.895891075417754e-05;6.778335050517565e-05;0.00010573458794740912;4.923536115252057e-05;0.00012353181279123448;0.00016261919984627264;0.0001150113081023002;0.0003127277898988163;0.00014886144111883967;3.9396572095977234e-05;9.867510343035201e-05;0.00010986642647191675;3.7902023823496646e-05;3.9599054021201356e-05;7.328637037903758e-05;8.154042415132524e-05;0.00010959859068496621;0.00012452938392196726;6.542633523512045e-05;1.6832465065760944e-05;8.089376490477544e-05
